tanggal,tweet,skor,label,tweet_baku,tweet_tokens,stemmed,detoken_stem,rand
1/14/2021 20:15,b'@rozy_ryuzaki @sherinasinna Ya ga usah ikut vaksin mas..lumayan kurangi beban negara..lagian negara buang2 anggaran\xe2\x80\xa6 https://t.co/icnCrWR2nj',-1,negatif,ya tidak usah ikut vaksin mas lumayan kurangi beban negara,"['ya', 'tidak', 'usah', 'ikut', 'vaksin', 'mas', 'lumayan', 'kurangi', 'beban', 'negara']","['ya', 'tidak', 'usah', 'ikut', 'vaksin', 'mas', 'lumayan', 'kurang', 'beban', 'negara']",ya tidak usah ikut vaksin mas lumayan kurang beban negara,0.212413265
1/12/2021 9:43,b'RT @Indonesiastyle_: suntik vaksin akohh dongg..!\npingiinn terbang bebas menjemput yang terdoakan..\n#tjlebvibes',-1,negatif,suntik vaksin aku dong ingin terbang bebas menjemput yang terdoakan,"['suntik', 'vaksin', 'aku', 'dong', 'ingin', 'terbang', 'bebas', 'menjemput', 'yang', 'terdoakan']","['suntik', 'vaksin', 'aku', 'dong', 'ingin', 'terbang', 'bebas', 'jemput', 'yang', 'doa']",suntik vaksin aku dong ingin terbang bebas jemput yang doa,0.271150457
1/14/2021 12:35,b'Aku takutnya nanti kalau di Vaksin terus jadi Titan gimana. Hmmm',-1,negatif,aku takutnya nanti kalau divaksin terus jadi titan bagaimana,"['aku', 'takutnya', 'nanti', 'kalau', 'divaksin', 'terus', 'jadi', 'titan', 'bagaimana']","['aku', 'takut', 'nanti', 'kalau', 'vaksin', 'terus', 'jadi', 'titan', 'bagaimana']",aku takut nanti kalau vaksin terus jadi titan bagaimana,0.568504248
1/15/2021 1:24,b'Jujur sampe sekarang masih ragu untuk vaksin',-1,negatif,jujur sampai sekarang masih ragu untuk vaksin,"['jujur', 'sampai', 'sekarang', 'masih', 'ragu', 'untuk', 'vaksin']","['jujur', 'sampai', 'sekarang', 'masih', 'ragu', 'untuk', 'vaksin']",jujur sampai sekarang masih ragu untuk vaksin,0.264825586
1/15/2021 0:09,"b'@Partono_ADjem Vaksin itu hanya untuk anak sakit, yg sehat gak usah divaksin.\nKrn vaksin tidak mencegah penularan t\xe2\x80\xa6 https://t.co/5oe9sDQmTG'",-1,negatif,vaksin itu hanya untuk anak sakit yang sehat tidak usah divaksin karena vaksin tidak mencegah penularan,"['vaksin', 'itu', 'hanya', 'untuk', 'anak', 'sakit', 'yang', 'sehat', 'tidak', 'usah', 'divaksin', 'karena', 'vaksin', 'tidak', 'mencegah', 'penularan']","['vaksin', 'itu', 'hanya', 'untuk', 'anak', 'sakit', 'yang', 'sehat', 'tidak', 'usah', 'vaksin', 'karena', 'vaksin', 'tidak', 'cegah', 'tular']",vaksin itu hanya untuk anak sakit yang sehat tidak usah vaksin karena vaksin tidak cegah tular,0.331484192
1/12/2021 0:15,b'RT @cantik_tara: Apakah kita mau mengorbankan kluarga kita utk menerima vaksin yg masih dragukan oleh nakes sdri......\n\n#TolakDivaksinSinov\xe2\x80\xa6',-1,negatif,apakah kita mau mengorbankan keluarga kita untuk menerima vaksin yang masih diragukan oleh tenaga kesehatan sendiri,"['apakah', 'kita', 'mau', 'mengorbankan', 'keluarga', 'kita', 'untuk', 'menerima', 'vaksin', 'yang', 'masih', 'diragukan', 'oleh', 'tenaga', 'kesehatan', 'sendiri']","['apakah', 'kita', 'mau', 'korban', 'keluarga', 'kita', 'untuk', 'terima', 'vaksin', 'yang', 'masih', 'ragu', 'oleh', 'tenaga', 'sehat', 'sendiri']",apakah kita mau korban keluarga kita untuk terima vaksin yang masih ragu oleh tenaga sehat sendiri,0.617487534
1/14/2021 9:28,b'@FPBLK @Eka_1212 Soal KERAGUAN TENTANG VAKSIN MONGGO KAMI JUGA DEMIKIAN...\nSOAL PARTAI SUDAH TAK ADA LAGI TERSISA K\xe2\x80\xa6 https://t.co/xtFBItBEUb',-1,negatif,soal keraguan tentang vaksin silakan kami juga demikian soal partai sudah tak ada lagi tersisa,"['soal', 'keraguan', 'tentang', 'vaksin', 'silakan', 'kami', 'juga', 'demikian', 'soal', 'partai', 'sudah', 'tak', 'ada', 'lagi', 'tersisa']","['soal', 'ragu', 'tentang', 'vaksin', 'sila', 'kami', 'juga', 'demikian', 'soal', 'partai', 'sudah', 'tak', 'ada', 'lagi', 'sisa']",soal ragu tentang vaksin sila kami juga demikian soal partai sudah tak ada lagi sisa,0.198027007
1/15/2021 1:01,b'@briiilll WKWKWKWK gamau vaksin krn gamau masukin bahan kimia. Dia minum panadol aja emg kaga kimia?',-1,negatif,tidak mau vaksin karena tidak mau masuk bahan kimia dia minum panadol saja kimia,"['tidak', 'mau', 'vaksin', 'karena', 'tidak', 'mau', 'masuk', 'bahan', 'kimia', 'dia', 'minum', 'panadol', 'saja', 'kimia']","['tidak', 'mau', 'vaksin', 'karena', 'tidak', 'mau', 'masuk', 'bahan', 'kimia', 'dia', 'minum', 'panadol', 'saja', 'kimia']",tidak mau vaksin karena tidak mau masuk bahan kimia dia minum panadol saja kimia,0.579764489
1/15/2021 0:35,b'@ferdiriva Oh ini toh efek samping vaksin \xf0\x9f\x98\xa2',-1,negatif,oh ini efek samping vaksin,"['oh', 'ini', 'efek', 'samping', 'vaksin']","['oh', 'ini', 'efek', 'samping', 'vaksin']",oh ini efek samping vaksin,0.455095122
1/14/2021 7:50,"b'@jokowi Astagafirulah, pak suntik dirimu sendiru saja jangan ajak2 yg lain..\n\nHanya kekuasan sajalah yg berbohong d\xe2\x80\xa6 https://t.co/9T2blwuG4V'",-1,negatif,astaghfirulah pak suntik dirimu sendiri saja jangan ajak yang lain hanya kekuasaan sajalah yang berbohong,"['astaghfirulah', 'pak', 'suntik', 'dirimu', 'sendiri', 'saja', 'jangan', 'ajak', 'yang', 'lain', 'hanya', 'kekuasaan', 'sajalah', 'yang', 'berbohong']","['astaghfirulah', 'pak', 'suntik', 'diri', 'sendiri', 'saja', 'jangan', 'ajak', 'yang', 'lain', 'hanya', 'kuasa', 'saja', 'yang', 'bohong']",astaghfirulah pak suntik diri sendiri saja jangan ajak yang lain hanya kuasa saja yang bohong,0.834436775
1/12/2021 15:02,b'RT @HAlthoriq: @geloraco Vaksin membingungkan...di tambah lagi yg ngomong YAQUT..... lebih baik minum YAKULT..... lebih sehat dari sana nya\xe2\x80\xa6',-1,negatif,vaksin membingungkan ditambah lagi yang omong lebih baik minum yakult lebih sehat dari sananya,"['vaksin', 'membingungkan', 'ditambah', 'lagi', 'yang', 'omong', 'lebih', 'baik', 'minum', 'yakult', 'lebih', 'sehat', 'dari', 'sananya']","['vaksin', 'bingung', 'tambah', 'lagi', 'yang', 'omong', 'lebih', 'baik', 'minum', 'yakult', 'lebih', 'sehat', 'dari', 'sana']",vaksin bingung tambah lagi yang omong lebih baik minum yakult lebih sehat dari sana,0.744079029
1/11/2021 8:06,"b'RT @kangfatma: @geloraco Rakyat kok penuh ancaman;\nG mau vaksin, penjara\n\x80\xa6'",-1,negatif,rakyat kok penuh ancaman tidak mau vaksin penjara,"['rakyat', 'kok', 'penuh', 'ancaman', 'tidak', 'mau', 'vaksin', 'penjara']","['rakyat', 'kok', 'penuh', 'ancam', 'tidak', 'mau', 'vaksin', 'penjara']",rakyat kok penuh ancam tidak mau vaksin penjara,0.735270084
1/14/2021 9:44,b'@changcimeg Abis di vaksin itu bukan jadi titan melain kan berubah jadi kelainan',-1,negatif,setelah divaksin itu bukan jadi titan melainkan berubah jadi kelainan,"['setelah', 'divaksin', 'itu', 'bukan', 'jadi', 'titan', 'melainkan', 'berubah', 'jadi', 'kelainan']","['telah', 'vaksin', 'itu', 'bukan', 'jadi', 'titan', 'lain', 'ubah', 'jadi', 'lain']",telah vaksin itu bukan jadi titan lain ubah jadi lain,0.230916121
1/15/2021 3:26,"b'@budak_toloheor @KompasTV Blh tw drimana bs tw 20 persen dan 85 persen? Kan jls2 yg dtolak itu vaksin bkn jokowi ,.kok bs si bodoh? \xf0\x9f\x98\xa2'",-1,negatif,boleh tahu dari mana bisa tahu persen dan persen bukankah jelasjelas yang ditolak itu vaksin bukan jokowi,"['boleh', 'tahu', 'dari', 'mana', 'bisa', 'tahu', 'persen', 'dan', 'persen', 'bukankah', 'jelasjelas', 'yang', 'ditolak', 'itu', 'vaksin', 'bukan', 'jokowi']","['boleh', 'tahu', 'dari', 'mana', 'bisa', 'tahu', 'persen', 'dan', 'persen', 'bukankah', 'jelasjelas', 'yang', 'tolak', 'itu', 'vaksin', 'bukan', 'jokowi']",boleh tahu dari mana bisa tahu persen dan persen bukankah jelasjelas yang tolak itu vaksin bukan jokowi,0.57851606
1/12/2021 9:57,"b'RT @sensus_888: https://t.co/UnwNf47f0S\n\nHanya orang"" gak waras yg mau di vaksin'",-1,negatif,hanya orang tidak waras yang mau divaksin,"['hanya', 'orang', 'tidak', 'waras', 'yang', 'mau', 'divaksin']","['hanya', 'orang', 'tidak', 'waras', 'yang', 'mau', 'vaksin']",hanya orang tidak waras yang mau vaksin,0.187130493
1/11/2021 2:01,b'RT @salahsambungya: Kalo gitu yang non Muslim aja dulu yang di vaksin gimana?',-1,negatif,kalau begitu yang tidak muslim saja dulu yang divaksin bagaimana,"['kalau', 'begitu', 'yang', 'tidak', 'muslim', 'saja', 'dulu', 'yang', 'divaksin', 'bagaimana']","['kalau', 'begitu', 'yang', 'tidak', 'muslim', 'saja', 'dulu', 'yang', 'vaksin', 'bagaimana']",kalau begitu yang tidak muslim saja dulu yang vaksin bagaimana,0.520044269
1/14/2021 14:58,b'No no no no no\n\nTerlalu mendewakan vaksin ini namanya\n\nGak ada vaksin yang menjamin bisa menghentikan penularan\n\nMe\xe2\x80\xa6 https://t.co/bmrgtPFpQZ',-1,negatif,terlalu mendewakan vaksin ini namanya tidak ada vaksin yang menjamin bisa menghentikan penularan,"['terlalu', 'mendewakan', 'vaksin', 'ini', 'namanya', 'tidak', 'ada', 'vaksin', 'yang', 'menjamin', 'bisa', 'menghentikan', 'penularan']","['terlalu', 'dewa', 'vaksin', 'ini', 'nama', 'tidak', 'ada', 'vaksin', 'yang', 'jamin', 'bisa', 'henti', 'tular']",terlalu dewa vaksin ini nama tidak ada vaksin yang jamin bisa henti tular,0.004476462
1/14/2021 13:10,"b'aku bukannya takut jadi titan ketika disuntik vaksin. tapi aku emang takut sama jarum suntik, saus tartar.'",-1,negatif,aku bukannya takut jadi titan ketika disuntik vaksin tapi aku memang takut sama jarum suntik,"['aku', 'bukannya', 'takut', 'jadi', 'titan', 'ketika', 'disuntik', 'vaksin', 'tapi', 'aku', 'memang', 'takut', 'sama', 'jarum', 'suntik']","['aku', 'bukan', 'takut', 'jadi', 'titan', 'ketika', 'suntik', 'vaksin', 'tapi', 'aku', 'memang', 'takut', 'sama', 'jarum', 'suntik']",aku bukan takut jadi titan ketika suntik vaksin tapi aku memang takut sama jarum suntik,0.694185531
1/14/2021 11:04,"b'W tdk butuh suntikan vaksin,w butuh suntikan dana'",-1,negatif,aku tidak butuh suntikkan vaksin aku butuh suntikkan dana,"['aku', 'tidak', 'butuh', 'suntikkan', 'vaksin', 'aku', 'butuh', 'suntikkan', 'dana']","['aku', 'tidak', 'butuh', 'suntik', 'vaksin', 'aku', 'butuh', 'suntik', 'dana']",aku tidak butuh suntik vaksin aku butuh suntik dana,0.47568952
1/14/2021 12:11,b'@RinoHidayatGM @DonAdam68 KONTOL lah. Aku menolak Vaksin China \xf0\x9f\xa4\xaa',-1,negatif,kontol lah aku menolak vaksin cina,"['kontol', 'lah', 'aku', 'menolak', 'vaksin', 'cina']","['kontol', 'lah', 'aku', 'tolak', 'vaksin', 'cina']",kontol lah aku tolak vaksin cina,0.369003081
1/15/2021 1:19,b'aku pikir kamu vaksin\nternyata kamu cuma racun.',-1,negatif,aku pikir kamu vaksin ternyata kamu cuma racun,"['aku', 'pikir', 'kamu', 'vaksin', 'ternyata', 'kamu', 'cuma', 'racun']","['aku', 'pikir', 'kamu', 'vaksin', 'nyata', 'kamu', 'cuma', 'racun']",aku pikir kamu vaksin nyata kamu cuma racun,0.074107363
1/12/2021 12:58,"b'RT @kharimakharima1: Anak pekai aja ogah di vaksin covid-19 ,masak kita mau ..??! https://t.co/kdP2tsJ42w'",-1,negatif,anak pki saja tidak mau divaksin covid masa kita mau,"['anak', 'pki', 'saja', 'tidak', 'mau', 'divaksin', 'covid', 'masa', 'kita', 'mau']","['anak', 'pki', 'saja', 'tidak', 'mau', 'vaksin', 'covid', 'masa', 'kita', 'mau']",anak pki saja tidak mau vaksin covid masa kita mau,0.446419222
1/15/2021 1:00,"b'Fakta Rencana Menkes Adakan Vaksin Mandiri, Hanya yang Punya Uang #pasticorrecto \nhttps://t.co/sgsne8IwgH'",-1,negatif,fakta rencana menkes adakan vaksin mandiri hanya yang punya uang,"['fakta', 'rencana', 'menkes', 'adakan', 'vaksin', 'mandiri', 'hanya', 'yang', 'punya', 'uang']","['fakta', 'rencana', 'menkes', 'adakan', 'vaksin', 'mandiri', 'hanya', 'yang', 'punya', 'uang']",fakta rencana menkes adakan vaksin mandiri hanya yang punya uang,0.36529215
1/11/2021 9:10,"b'RT @pakarkampanye: BPOM Terbitkan Izin Darurat Vaksin Sinovac\n\nYa iya lah, dah pesan duluan\n\nKlo ga dikasih izin, rugi bandar\n\nHarusnya kan\xe2\x80\xa6'",-1,negatif,bpom terbitkan izin darurat vaksin sinovac ya iya lah sudah pesan duluan kalau tidak dikasih izin rugi bandar seharusnya kan,"['bpom', 'terbitkan', 'izin', 'darurat', 'vaksin', 'sinovac', 'ya', 'iya', 'lah', 'sudah', 'pesan', 'duluan', 'kalau', 'tidak', 'dikasih', 'izin', 'rugi', 'bandar', 'seharusnya', 'kan']","['bpom', 'terbit', 'izin', 'darurat', 'vaksin', 'sinovac', 'ya', 'iya', 'lah', 'sudah', 'pesan', 'duluan', 'kalau', 'tidak', 'kasih', 'izin', 'rugi', 'bandar', 'harus', 'kan']",bpom terbit izin darurat vaksin sinovac ya iya lah sudah pesan duluan kalau tidak kasih izin rugi bandar harus kan,0.737403862
1/14/2021 10:56,"b'Yak, abis vaksin kasus tambah naik https://t.co/8P03mf48gf'",-1,negatif,ya habis vaksin kasus tambah naik,"['ya', 'habis', 'vaksin', 'kasus', 'tambah', 'naik']","['ya', 'habis', 'vaksin', 'kasus', 'tambah', 'naik']",ya habis vaksin kasus tambah naik,0.243424437
1/14/2021 10:31,"b'@CNNIndonesia Kan pake vaksin belum tentu ia kebal kan?? Ditambah lagi ada varian baru, apakah vaksin tersebut bisa\xe2\x80\xa6 https://t.co/EzaNTdITk8'",-1,negatif,kan pakai vaksin belum tentu dia kebal ditambah lagi ada varian baru apakah vaksin tersebut bisa,"['kan', 'pakai', 'vaksin', 'belum', 'tentu', 'dia', 'kebal', 'ditambah', 'lagi', 'ada', 'varian', 'baru', 'apakah', 'vaksin', 'tersebut', 'bisa']","['kan', 'pakai', 'vaksin', 'belum', 'tentu', 'dia', 'kebal', 'tambah', 'lagi', 'ada', 'varian', 'baru', 'apakah', 'vaksin', 'sebut', 'bisa']",kan pakai vaksin belum tentu dia kebal tambah lagi ada varian baru apakah vaksin sebut bisa,0.544914122
1/12/2021 15:21,b'RT @KenCOman2: hebat ni tanpa vaksin ..dan kebal ma asep..\xf0\x9f\x98\x80\xf0\x9f\x98\x80',-1,negatif,hebat tanpa vaksin dan kebal dengan asap,"['hebat', 'tanpa', 'vaksin', 'dan', 'kebal', 'dengan', 'asap']","['hebat', 'tanpa', 'vaksin', 'dan', 'kebal', 'dengan', 'asap']",hebat tanpa vaksin dan kebal dengan asap,0.367796946
1/11/2021 17:57,"b'RT @boncusho: @BersamaSahabat4 ya sudah ga usah di vaksin, gapapa mrk ga mau toh mereka juga yg nanggung resikonya... kl mereka ga percaya\xe2\x80\xa6'",-1,negatif,ya sudah tidak usah divaksin tidak apa apa mereka tidak mau toh mereka juga yang menanggung resikonya kalau mereka tidak percaya,"['ya', 'sudah', 'tidak', 'usah', 'divaksin', 'tidak', 'apa', 'apa', 'mereka', 'tidak', 'mau', 'toh', 'mereka', 'juga', 'yang', 'menanggung', 'resikonya', 'kalau', 'mereka', 'tidak', 'percaya']","['ya', 'sudah', 'tidak', 'usah', 'vaksin', 'tidak', 'apa', 'apa', 'mereka', 'tidak', 'mau', 'toh', 'mereka', 'juga', 'yang', 'tanggung', 'resiko', 'kalau', 'mereka', 'tidak', 'percaya']",ya sudah tidak usah vaksin tidak apa apa mereka tidak mau toh mereka juga yang tanggung resiko kalau mereka tidak percaya,0.2509174
1/14/2021 9:38,b'@adearmando1 ini berita gembira jika kadrun gak mau di vaksin \xf0\x9f\x98\x82\xf0\x9f\x98\x81',-1,negatif,ini berita gembira jika kadrun tidak mau divaksin,"['ini', 'berita', 'gembira', 'jika', 'kadrun', 'tidak', 'mau', 'divaksin']","['ini', 'berita', 'gembira', 'jika', 'kadrun', 'tidak', 'mau', 'vaksin']",ini berita gembira jika kadrun tidak mau vaksin,0.384220939
1/15/2021 3:26,"b'@budak_toloheor @KompasTV Blh tw drimana bs tw 20 persen dan 85 persen? Kan jls2 yg dtolak itu vaksin bkn jokowi ,.kok bs si bodoh? \xf0\x9f\x98\xa2'",-1,negatif,boleh tahu dari mana bisa tahu persen dan persen bukankah jelasjelas yang ditolak itu vaksin bukan jokowi,"['boleh', 'tahu', 'dari', 'mana', 'bisa', 'tahu', 'persen', 'dan', 'persen', 'bukankah', 'jelasjelas', 'yang', 'ditolak', 'itu', 'vaksin', 'bukan', 'jokowi']","['boleh', 'tahu', 'dari', 'mana', 'bisa', 'tahu', 'persen', 'dan', 'persen', 'bukankah', 'jelasjelas', 'yang', 'tolak', 'itu', 'vaksin', 'bukan', 'jokowi']",boleh tahu dari mana bisa tahu persen dan persen bukankah jelasjelas yang tolak itu vaksin bukan jokowi,0.454759357
1/14/2021 10:57,b'Vaksin di paksa?\n\nHemm trus kalo nolak di pidana?\n\nHemmm Hak Asasi Manusia di Indonesia emang ga ada gunanya',-1,negatif,vaksin dipaksa terus kalau menolak dipidana hak asasi manusia di indonesia memang tidak ada gunanya,"['vaksin', 'dipaksa', 'terus', 'kalau', 'menolak', 'dipidana', 'hak', 'asasi', 'manusia', 'di', 'indonesia', 'memang', 'tidak', 'ada', 'gunanya']","['vaksin', 'paksa', 'terus', 'kalau', 'tolak', 'pidana', 'hak', 'asasi', 'manusia', 'di', 'indonesia', 'memang', 'tidak', 'ada', 'guna']",vaksin paksa terus kalau tolak pidana hak asasi manusia di indonesia memang tidak ada guna,0.172154391
1/15/2021 1:51,"b'@fadlulrahman @tempodotco Mengerikan vaksin sinovac cina efikasinya cuma 50%meragukan efektivasnya ,ogah gw pake si\xe2\x80\xa6 https://t.co/gnw42URsoS'",-1,negatif,mengerikan vaksin sinovac cina efikasinya cuma meragukan efektivasnya tidak mau aku pakai sinovac,"['mengerikan', 'vaksin', 'sinovac', 'cina', 'efikasinya', 'cuma', 'meragukan', 'efektivasnya', 'tidak', 'mau', 'aku', 'pakai', 'sinovac']","['keri', 'vaksin', 'sinovac', 'cina', 'efikasinya', 'cuma', 'ragu', 'efektivasnya', 'tidak', 'mau', 'aku', 'pakai', 'sinovac']",keri vaksin sinovac cina efikasinya cuma ragu efektivasnya tidak mau aku pakai sinovac,0.146789627
1/16/2021 7:55,"b'RT @geloraco: Uji Klinis Fase III Vaksin Sinovac Belum Usai, Kok BPOM Sudah Kasih Izin?\nhttps://t.co/ZR3A9VVidu'",-1,negatif,uji klinis fase iii vaksin sinovac belum usai kok bpom sudah kasih izin,"['uji', 'klinis', 'fase', 'iii', 'vaksin', 'sinovac', 'belum', 'usai', 'kok', 'bpom', 'sudah', 'kasih', 'izin']","['uji', 'klinis', 'fase', 'iii', 'vaksin', 'sinovac', 'belum', 'usai', 'kok', 'bpom', 'sudah', 'kasih', 'izin']",uji klinis fase iii vaksin sinovac belum usai kok bpom sudah kasih izin,0.034783693
1/14/2021 9:28,b'@FPBLK @Eka_1212 Soal KERAGUAN TENTANG VAKSIN MONGGO KAMI JUGA DEMIKIAN...\nSOAL PARTAI SUDAH TAK ADA LAGI TERSISA K\xe2\x80\xa6 https://t.co/xtFBItBEUb',-1,negatif,soal keraguan tentang vaksin silakan kami juga demikian soal partai sudah tak ada lagi tersisa,"['soal', 'keraguan', 'tentang', 'vaksin', 'silakan', 'kami', 'juga', 'demikian', 'soal', 'partai', 'sudah', 'tak', 'ada', 'lagi', 'tersisa']","['soal', 'ragu', 'tentang', 'vaksin', 'sila', 'kami', 'juga', 'demikian', 'soal', 'partai', 'sudah', 'tak', 'ada', 'lagi', 'sisa']",soal ragu tentang vaksin sila kami juga demikian soal partai sudah tak ada lagi sisa,0.16338002
1/11/2021 7:35,"b'RT @Samira_0510: @dovey_mr Lucu banget emang, giliran bansos kaga pernah dapet, pas vaksin d paksa harus di suntik?!\nKalo nolak ancaman nya\xe2\x80\xa6'",-1,negatif,lucu banget memang giliran bansos tidak pernah dapat pas vaksin dipaksa harus disuntik kalau menolak ancamannya pidana,"['lucu', 'banget', 'memang', 'giliran', 'bansos', 'tidak', 'pernah', 'dapat', 'pas', 'vaksin', 'dipaksa', 'harus', 'disuntik', 'kalau', 'menolak', 'ancamannya', 'pidana']","['lucu', 'banget', 'memang', 'gilir', 'bansos', 'tidak', 'pernah', 'dapat', 'pas', 'vaksin', 'paksa', 'harus', 'suntik', 'kalau', 'tolak', 'ancam', 'pidana']",lucu banget memang gilir bansos tidak pernah dapat pas vaksin paksa harus suntik kalau tolak ancam pidana,0.998739776
1/14/2021 9:06,"b'Efek Vaksin COVID-19, Akan Meningkatkan Tekanan Darah Anda https://t.co/IUFYCSZU93'",-1,negatif,efek vaksin covid akan meningkatkan tekanan darah anda,"['efek', 'vaksin', 'covid', 'akan', 'meningkatkan', 'tekanan', 'darah', 'anda']","['efek', 'vaksin', 'covid', 'akan', 'tingkat', 'tekan', 'darah', 'anda']",efek vaksin covid akan tingkat tekan darah anda,0.251325079
1/14/2021 14:30,"b'@detikcom @msaid_didu Itu akal akalan aja biar kita mau di vaksin, aku mah tetap aja ga mau'",-1,negatif,itu akal akalan saja biar kita mau divaksin aku tetap saja tidak mau,"['itu', 'akal', 'akalan', 'saja', 'biar', 'kita', 'mau', 'divaksin', 'aku', 'tetap', 'saja', 'tidak', 'mau']","['itu', 'akal', 'akal', 'saja', 'biar', 'kita', 'mau', 'vaksin', 'aku', 'tetap', 'saja', 'tidak', 'mau']",itu akal akal saja biar kita mau vaksin aku tetap saja tidak mau,0.718692958
1/12/2021 23:41,"b'RT @Ibu__Deeydeey: dr. Tifauzia : Biar Ditodong Pistol Saya tidak Mau Divaksin Gunakan Sinovac, Saya Mau Vaksin Merah Putih. TITIK...!!!\n\nh\xe2\x80\xa6'",-1,negatif,biar ditodong pistol saya tidak mau divaksin menggunakan sinovac saya mau vaksin merah putih titik,"['biar', 'ditodong', 'pistol', 'saya', 'tidak', 'mau', 'divaksin', 'menggunakan', 'sinovac', 'saya', 'mau', 'vaksin', 'merah', 'putih', 'titik']","['biar', 'todong', 'pistol', 'saya', 'tidak', 'mau', 'vaksin', 'guna', 'sinovac', 'saya', 'mau', 'vaksin', 'merah', 'putih', 'titik']",biar todong pistol saya tidak mau vaksin guna sinovac saya mau vaksin merah putih titik,0.587425594
1/14/2021 13:51,"b'Aku tidak takut divaksin, tapi aku takut disuntik dah itu aja, rasanya sakit banget sampai tulang\xf0\x9f\x98\xad. Vaksin nya aku\xe2\x80\xa6 https://t.co/9ksTgdfCBJ'",-1,negatif,aku tidak takut divaksin tapi aku takut disuntik saja rasanya sakit sekali sampai tulang,"['aku', 'tidak', 'takut', 'divaksin', 'tapi', 'aku', 'takut', 'disuntik', 'saja', 'rasanya', 'sakit', 'sekali', 'sampai', 'tulang']","['aku', 'tidak', 'takut', 'vaksin', 'tapi', 'aku', 'takut', 'suntik', 'saja', 'rasa', 'sakit', 'sekali', 'sampai', 'tulang']",aku tidak takut vaksin tapi aku takut suntik saja rasa sakit sekali sampai tulang,0.762475132
1/14/2021 10:18,"b'Bukannya gamau di vaksin, liat jarum nya dibuka dari bungkusnya aja udah gemeter \xf0\x9f\xa5\xb2'",-1,negatif,bukannya tidak mau divaksin lihat jarumnya dibuka dari bungkusnya saja sudah gemetar,"['bukannya', 'tidak', 'mau', 'divaksin', 'lihat', 'jarumnya', 'dibuka', 'dari', 'bungkusnya', 'saja', 'sudah', 'gemetar']","['bukan', 'tidak', 'mau', 'vaksin', 'lihat', 'jarum', 'buka', 'dari', 'bungkus', 'saja', 'sudah', 'gemetar']",bukan tidak mau vaksin lihat jarum buka dari bungkus saja sudah gemetar,0.116596549
