,tanggal,tweet,label,tweet_baku,detoken_stem
346,1/12/2021 14:22,"b'RT @Neng_Anyar: Anggota @DPR_RI Ribka Tjiptaning dg tegas menolak divaksin Covid19. Daripada divaksin, ia lebih memilih untuk membayar dend\xe2\x80\xa6'",negatif,anggota ribka tjiptaning dengan tegas menolak divaksin covid daripada divaksin ia lebih memilih untuk membayar denda,anggota ribka tjiptaning dengan tegas tolak vaksin covid daripada vaksin ia lebih pilih untuk bayar denda
347,1/12/2021 14:26,b'RT @unbrickers: Denda bagi yg tdk mau di vaksin\nDan pembekuan rekening milik rakyat apakah salah satu jln utk melunasi utang  negara?',negatif,denda bagi yang tidak ingin divaksin dan pembekuan rekening milik rakyat apakah salah satu jalan untuk melunasi utang negara,denda bagi yang tidak ingin vaksin dan beku rekening milik rakyat apakah salah satu jalan untuk lunas utang negara
348,1/12/2021 14:28,b'RT @mus_tanjung: Saya setuju nih..!\n\nRibka pun kembali menegaskan kalau ia bakal menolak untuk menerima vaksin. Kalau misalkan ia dipaksa m\xe2\x80\xa6',negatif,saya setuju nih ribka pun kembali menegaskan kalau ia bakal menolak untuk menerima vaksin,saya tuju nih ribka pun kembali tegas kalau ia bakal tolak untuk terima vaksin
349,1/12/2021 14:30,b'RT @hardjo_kondang: @Lestari_Leonita @__MV_llestari__ Beda spesies mmg nggak butuh vaksin.',negatif,beda spesies memang tidak butuh vaksin,beda spesies memang tidak butuh vaksin
350,1/12/2021 14:46,"b'RT @inteldunia: Jadi ente-ente ni mau di vaksin atau mau jualan vaksin,. Kok macam agen marketing aja ya ... Nanti kalo udah di beli jual l\xe2\x80\xa6'",negatif,jadi kalian ini mau divaksin atau mau jualan vaksin kok seperti agen marketing saja ya,jadi kalian ini mau vaksin atau mau jual vaksin kok seperti agen marketing saja ya
351,1/12/2021 14:50,b'RT @keepoaja: ...\nYang bangga jadi anak PKI aja nolak vaksin buatan negara komunis \xf0\x9f\x98\x80 .\nTeros kita2 yg Umat Islam mau dijadiin kelinci perco\xe2\x80\xa6',negatif,yang bangga jadi anak pki saja menolak vaksin buatan negara komunis terus kita yang umat islam mau dijadikan kelinci percobaan,yang bangga jadi anak pki saja tolak vaksin buat negara komunis terus kita yang umat islam mau jadi kelinci coba
352,1/12/2021 14:54,b'RT @farid_alfaruq: menarik nih anak TAPOL\nmenolak vaksin palu arit nya PKC. hehe ...',negatif,menarik anak tapol menolak vaksin palu aritnya pkc,tarik anak tapol tolak vaksin palu arit pkc
353,1/12/2021 14:58,"b'RT @machbeach: PDIP aja menolak vaksin sinovac gimana nih rakyat kok tetap dipaksa vaksin sinovac , benar gak sih pernyataan tjibta ? https\xe2\x80\xa6'",negatif,pdip saja menolak vaksin sinovac bagaimana rakyat mengapa tetap dipaksa vaksin sinovac,pdip saja tolak vaksin sinovac bagaimana rakyat mengapa tetap paksa vaksin sinovac
354,1/12/2021 15:00,b'RT @allunamaharani: Orang2 WAG kantor gw yg biasanya ngomongin PKI mulu skrg sependapat ma Bu Ribka Tjiptaning perkara Vaksin \xf0\x9f\xa4\xa3. Tuhan sebe\xe2\x80\xa6',negatif,orang orang wag kantor saya yang biasanya sering membicarakan pki sependapat dengan ibu ribka tjiptaning,orang orang wag kantor saya yang biasa sering bicara pki dapat dengan ibu ribka tjiptaning
355,1/12/2021 15:02,b'RT @bujang_karung: Hak Asasi Rakyat menolak Vaksin https://t.co/gRh6MUoDDV',negatif,hak asasi rakyat menolak vaksin,hak asasi rakyat tolak vaksin
356,1/12/2021 15:04,"b'RT @Rifaihidayat14: Bila saat ini pemerintah begitu bernafsu untuk memberikan Vaksin kpd rakyat pdhal belum lah ""aman"", ada kecurigaan peng\xe2\x80\xa6'",negatif,bila saat ini pemerintah begitu bernafsu untuk memberikan vaksin kepada rakyat padahal belum lah aman,bila saat ini perintah begitu nafsu untuk beri vaksin kepada rakyat padahal belum lah aman
357,1/12/2021 15:09,b'RT @bujang_karung: MEMBONGKAR KONSPIRASI VAKSIN COVID 19 https://t.co/pCLObn5rPL',negatif,membongkar konspirasi vaksin covid,bongkar konspirasi vaksin covid
358,1/12/2021 15:14,b'RT @dayatia: Gini.\n\nDunia memang tidak ideal. Kita kelabakan menangani Covid ini. Mau dipaksa kyk apapun kita kelabakan.\n\nKenapa? Gk usah d\xe2\x80\xa6',negatif,dunia memang tidak ideal kita kelabakan menangani covid ini mau dipaksa bagaimana pun kita kelabakan,dunia memang tidak ideal kita laba tangan covid ini mau paksa bagaimana pun kita laba
359,1/12/2021 15:16,b'RT @devietalubis: *Dulu Para Napi di Bebaskan biar gak tertular Corona Sekarang Warga yg menolak di Suntik Vaksin akan di Penjara........ R\xe2\x80\xa6',negatif,dulu para napi dibebaskan supaya tidak tertular corona sekarang warga yang menolak disuntik vaksin akan dipenjara,dulu para napi bebas supaya tidak tular corona sekarang warga yang tolak suntik vaksin akan penjara
360,1/12/2021 15:21,b'RT @KenCOman2: hebat ni tanpa vaksin ..dan kebal ma asep..\xf0\x9f\x98\x80\xf0\x9f\x98\x80',negatif,hebat tanpa vaksin dan kebal dengan asap,hebat tanpa vaksin dan kebal dengan asap
361,1/12/2021 15:22,"b'RT @rs_manurung: Sekejam-kejamnya elit global, mereka gak pernah maksa buat di vaksin. Lha ini lebih kejam dari elit global sampe harus mas\xe2\x80\xa6'",negatif,sekejam kejamnya elit global mereka tidak pernah memaksa untuk divaksin sementara ini lebih kejam dari elit global,kejam kejam elit global mereka tidak pernah paksa untuk vaksin sementara ini lebih kejam dari elit global
362,1/12/2021 15:36,b'RT @Regina_ori: Btw mba Ribka tjiptaning nolak keras tuh sama vaksin sinovac. Lebih baik di denda meskipun sampe jual mobil\n\nKata mbak ning\xe2\x80\xa6',negatif,omong omong mba ribka tjiptaning menolak keras tuh sama vaksin sinovac lebih baik didenda meskipun sampai jual mobil kata mbak ning,omong omong mba ribka tjiptaning tolak keras tuh sama vaksin sinovac lebih baik denda meski sampai jual mobil kata mbak ning
363,1/12/2021 16:14,"b'RT @Tifauzia1: Setelah 24 hingga 36 bulan berlalu dengan persebaran Virus terus-menerus menginfeksi seluruh dunia, tubuh manusia dalam popu\xe2\x80\xa6'",negatif,setelah dua puluh empat hingga tiga puluh enam bulan berlalu dengan persebaran virus terus menerus menginfeksi seluruh dunia tubuh manusia dalam populasi sudah membentuk imunitas kolektif karena itu pada dua puluh empat bulan hingga tiga puluh enam bulan ke depan sesungguhnya vaksin tidak lagi diperlukan,telah dua puluh empat hingga tiga puluh enam bulan lalu dengan sebar virus terus terus infeksi seluruh dunia tubuh manusia dalam populasi sudah bentuk imunitas kolektif karena itu pada dua puluh empat bulan hingga tiga puluh enam bulan ke depan sungguh vaksin tidak lagi perlu
364,1/12/2021 16:17,"b'RT @_Banyoe: Dan di Indonesia itu tidak ada riset medis sekelas Oxford,\n\nBadan penyelengara yang bisa menghentikan penggunaan jika sewaktu\xc2\xb2\xe2\x80\xa6'",negatif,di indonesia itu tidak ada riset medis sekelas oxford badan penyelengara yang bisa menghentikan penggunaan jika sewaktu waktu vaksin tersebut bermasalah biofarma dan pemerintah mau tanggung jawab tidak kan,di indonesia itu tidak ada riset medis kelas oxford badan penyelengara yang bisa henti guna jika waktu waktu vaksin sebut masalah biofarma dan perintah mau tanggung jawab tidak kan
365,1/12/2021 16:33,b'RT @tsetiady: sinovac ini memang vaksin penuh drama~ *lihat kabar berita dari brazilsia*',negatif,sinovac ini memang vaksin penuh drama,sinovac ini memang vaksin penuh drama
366,1/12/2021 16:37,"b'RT @uyaboira: Secara konteks, Ribka itu benar. Dia berhati-hati sekali. Intinya kita emang dibuat gila oleh pembelian Sinovac ini. Ngga dia\xe2\x80\xa6'",negatif,secara konteks ribka itu benar dia berhati hati sekali intinya kita emang dibuat gila oleh pembelian sinovac ini tidak dianggap spesial sehingga harus mendapatkan vaksin yang bermutu iya kita saya dan kamu istana dan kawan kawan sih sekali lagi saya yakin sekali tidak memakai sinovac ini,cara konteks ribka itu benar dia hati hati sekali inti kita emang buat gila oleh beli sinovac ini tidak anggap spesial sehingga harus dapat vaksin yang mutu iya kita saya dan kamu istana dan kawan kawan sih sekali lagi saya yakin sekali tidak pakai sinovac ini
367,1/12/2021 17:15,b'RT @Anitatisuryani: @Berliannew @idtodayco di Cina sendiri tuh virus masih menyerang rakyatnya padahal sdh di vaksin',negatif,di cina sendiri virus masih menyerang rakyatnya padahal sudah divaksin,di cina sendiri virus masih serang rakyat padahal sudah vaksin
368,1/12/2021 19:05,"b'Aku butuh orang terpintar tapi sipil (bkn kalangan pejabat daerah ato apapun). Aku mau tanya, apa pentingnya divaks\xe2\x80\xa6 https://t.co/OIbQZjXnHE'",negatif,aku butuh orang terpintar tapi sipil bukan kalangan pejabat daerah atau apapun aku mau bertanya apa pentingnya divaksin covid kalau tidak divaksin bisa tidak aku tidak mau divaksin efeknya apa kenapa tolong jawab ya tolak divaksin sinovac yakin dari hati vaksin covid,aku butuh orang pintar tapi sipil bukan kalang jabat daerah atau apa aku mau tanya apa penting vaksin covid kalau tidak vaksin bisa tidak aku tidak mau vaksin efek apa kenapa tolong jawab ya tolak vaksin sinovac yakin dari hati vaksin covid
369,1/12/2021 19:33,"b'RT @YuliSRidwan: Bagaimana caranya kita tahu, kalau yang disuntikkan ke para pejabat, adalah benar-benar vaksin sinovac ?\n\nWajar kita berta\xe2\x80\xa6'",negatif,bagaimana caranya kita tahu kalau yang disuntikkan ke para pejabat adalah benar benar vaksin sinovac wajar kita bertanya karena terlalu banyak drama aturan saat ini di hadapan kita,bagaimana cara kita tahu kalau yang suntik ke para jabat adalah benar benar vaksin sinovac wajar kita tanya karena terlalu banyak drama atur saat ini di hadap kita
370,1/12/2021 22:33,b'RT @nanadehoney: Ibu menyusui nggak kena vaksin \xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83 kan ogut lega..',negatif,ibu menyusui tidak kena vaksin kan lega,ibu susu tidak kena vaksin kan lega
371,1/13/2021 15:08,b'Kok gw masih terheran heran. Pemerintah Indonesia kok bisa secepat itu ngasih vaksin ke warganya? Sedang negara lai\xe2\x80\xa6 https://t.co/RWUTGRv5Pz',negatif,aku masih terheran heran pemerintah indonesia kok bisa secepat itu memberikan vaksin ke warganya sedangkan negara lain masih berpikir banyak sebelum memberikan ke warganya,aku masih heran heran perintah indonesia kok bisa cepat itu beri vaksin ke warga sedang negara lain masih pikir banyak belum beri ke warga
372,1/14/2021 7:15,b'itu yang disuntikin vaksin isinya yakult kali',negatif,itu yang disuntikin vaksin isinya yakult kali,itu yang disuntikin vaksin isi yakult kali
373,1/14/2021 7:16,b'@ariffolich @firdzaradiany Evikasi vaksin cuma 50 persenan kok belagu.',negatif,efikasi vaksin cuma lima puluh persenan kok belagu,efikasi vaksin cuma lima puluh persen kok belagu
374,1/14/2021 7:17,"b'@apiiidddd @tiuwtiw Buat yg PRO banget vaksin Sinovac ini sampai membodoh-bodohi org lain, ini tolong dibaca, menga\xe2\x80\xa6 https://t.co/eLEVFMbl2T'",negatif,buat yang paham banget vaksin sinovac ini sampai membodoh bodohi orang lain,buat yang paham banget vaksin sinovac ini sampai bodoh bodoh orang lain
375,1/14/2021 7:17,b'@geloraco Komplit dah ketakutan dan penderitaan rakyat mereka ciptakan..\nKlo divaksin paling sama yg 100rb..\nSedang\xe2\x80\xa6 https://t.co/Pwev3VKbbB',negatif,komplit dah ketakutan dan penderitaan rakyat mereka ciptakan kalau divaksin,komplit dah takut dan derita rakyat mereka cipta kalau vaksin
376,1/14/2021 7:17,b'@hnurwahid @FPKSDPRRI @jokowi Di bayar pun orng g bakal mau jika vaksin nya g jelas kualitasnya.\nHarusnya sosialisa\xe2\x80\xa6 https://t.co/CT9aa5E65g',negatif,dibayar pun orang tidak mau divaksin jika tidak ada sosialisasi,bayar pun orang tidak mau vaksin jika tidak ada sosialisasi
377,1/14/2021 7:18,"b'Negara ini membingungkan, vaksin untuk rakyat saja pilih - pilih mana untuk si Miskin mana untuk si Kaya? Padahal S\xe2\x80\xa6 https://t.co/3xJ0FKNdpw'",negatif,negara ini membingungkan vaksin untuk rakyat saja pilih pilih mana untuk si miskin mana untuk si kaya,negara ini bingung vaksin untuk rakyat saja pilih pilih mana untuk si miskin mana untuk si kaya
378,1/14/2021 7:18,b'Sudah di vaksin bukan berarti sembuh kan bos... menurut saya seharusnya pemerintah jangan pilih pilih lah khususnya\xe2\x80\xa6 https://t.co/IVaHQF4JZB',negatif,sudah divaksin bukan berarti sembuh kan menurut saya seharusnya pemerintah jangan pilih pilih lah,sudah vaksin bukan arti sembuh kan turut saya harus perintah jangan pilih pilih lah
379,1/14/2021 7:19,b'@FerdinandHaean3 @CCICPolri @DivHumas_Polri yang ngaku anak pki saja tidak mau di suntik vaksin... apa lagi yang waras...',negatif,yang mengaku anak pki saja tidak mau di suntik vaksin apa lagi yang waras,yang aku anak pki saja tidak mau di suntik vaksin apa lagi yang waras
380,1/14/2021 7:19,b'bukan suntikan vaksin yg saya butuhin skrng. tapi suntikan dana',negatif,bukan suntikkan vaksin yang saya butuhkan sekarang tapi suntikkan dana,bukan suntik vaksin yang saya butuh sekarang tapi suntik dana
381,1/14/2021 7:19,"b'Vaksin bayar ribut, vaksin gratis ribut pulaaaa ,, buihhhh kapan ke pantai main pasir sini yiukkkk'",negatif,vaksin bayar ribut vaksin gratis ribut pula,vaksin bayar ribut vaksin gratis ribut pula
382,1/14/2021 7:20,"b'@bubvletea apalagi kemarin kesebar video yang suntik vaksin . . . tangannya gemeter gitu aku ikut gemeteran, jujur merinding \xf0\x9f\x98\xad'",negatif,kemarin tersebar video yang suntik vaksin tangannya gemetar begitu aku ikut gemetaran jujur merinding,kemarin sebar video yang suntik vaksin tangan gemetar begitu aku ikut gemetar jujur merinding
383,1/14/2021 7:20,b'@detikcom @detikHealth Apa ini berarti vaksin mereka gak ngefek ???? \xf0\x9f\x98\x91\xf0\x9f\x99\x84\xf0\x9f\xa4\xa8',negatif,berarti vaksin mereka tidak berefek,arti vaksin mereka tidak efek
384,1/14/2021 7:20,b'@sdenta Meanwhile nyokap dan tante w kekeuh antivaksin krn ustad yg diikutinnya (ust terkenal jg) ngomong kalo vaks\xe2\x80\xa6 https://t.co/YmrXXBS0ek',negatif,antivaksin karena ustadz yang diikutinya ustadz terkenal juga bicara dia anti vaksin,antivaksin karena ustadz yang ikut ustadz kenal juga bicara dia anti vaksin
385,1/14/2021 7:20,"b'@tifsembiring Yg berkoalisi aja nolak, sanksi dgn vaksin? Lalu rakyatnya bingung. Ahirnya rakyat pasrah.'",negatif,yang berkoalisi saja menolak sanksi dengan vaksin lalu rakyatnya bingung akhirnya rakyat pasrah,yang koalisi saja tolak sanksi dengan vaksin lalu rakyat bingung akhir rakyat pasrah
386,1/14/2021 7:20,b'Kalo udh di vaksin boleh dong gk pake masker lg?',negatif,kalau sudah divaksin boleh dong tidak pakai masker lagi,kalau sudah vaksin boleh dong tidak pakai masker lagi
387,1/14/2021 7:21,"b'@MaulanaHanifIb1 @Penyendirri Gratis tapi setelah selesai di vaksin mungkin harga"" naik semua'",negatif,gratis tapi setelah selesai divaksin mungkin harga naik semua,gratis tapi telah selesai vaksin mungkin harga naik semua
388,1/14/2021 7:21,"b'ini mah ujung2 nya jualan obat jualan vaksin,udh ga jaman ny jualan apd. ni kelar abis ini stunting udh di pola tin\xe2\x80\xa6 https://t.co/HEtGWbI7yX'",negatif,ini namanya jualan vaksin,ini nama jual vaksin
389,1/14/2021 7:21,b'Aku yang takut jarum pas disuntik vaksin \xf0\x9f\x99\x88\xf0\x9f\x99\x88\n\n#therapupindonesia\n#therapup\n#rapup\n#vaksin https://t.co/xNNiCoQ7RK',negatif,aku yang takut jarum pas disuntik vaksin,aku yang takut jarum pas suntik vaksin
390,1/14/2021 7:23,b'antivax karena takut ada microchip\xe2\x9d\x8c\n\nantivax karena takut vaksin menyebabkan autisme\xe2\x9d\x8c\n\nantivax karena takut jarum\xe2\x9c\x85',negatif,antivaksin karena takut ada microchip antivaksin karena takut vaksin menyebabkan autisme antivax karena takut jarum,antivaksin karena takut ada microchip antivaksin karena takut vaksin sebab autisme antivax karena takut jarum
391,1/14/2021 7:23,b'Dulu gak percaya sama Covid-19.\nSekarang gak percaya sama vaksin.\n\nDulu takut sama Covid-19.\nSekarang takut sama vaksin.',negatif,dulu tidak percaya sama covid sekarang tidak percaya sama vaksin dulu takut sama covid sekarang takut sama vaksin,dulu tidak percaya sama covid sekarang tidak percaya sama vaksin dulu takut sama covid sekarang takut sama vaksin
392,1/14/2021 7:28,"b'Noh kan, gua bilang juga apa. Percuma kalo udah divaksin tetep harus pake masker. Wwkkwk\nTauan pasti yg dipikirin p\xe2\x80\xa6 https://t.co/BhWOCIDoCE'",negatif,kan saya bilang juga apa percuma kalau sudah divaksin tetap harus pakai masker,kan saya bilang juga apa percuma kalau sudah vaksin tetap harus pakai masker
393,1/14/2021 7:29,b'GAMAU DI VAKSIN TAKUTT\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x94',negatif,tidak mau divaksin takut,tidak mau vaksin takut
394,1/14/2021 7:29,b'Gamau vaksin soalnya katanya gak merubah diri jadi titan :( pengen jd jaw titan banget',negatif,tidak mau vaksin soalnya katanya merubah diri jadi titan,tidak mau vaksin soal kata rubah diri jadi titan
395,1/14/2021 7:29,b'Jujur aja aku takut sama suntikan. Bukannya ngga mau di vaksin tapi takut sama jarumnya',negatif,jujur saja aku takut sama suntikkan bukannya tidak mau divaksin tapi takut sama jarumnya,jujur saja aku takut sama suntik bukan tidak mau vaksin tapi takut sama jarum
396,1/14/2021 7:31,"b'@Mas_igi @kopikirpikir Sy bukan takun vaksinnya tp, takut jarumnya, rekomendasi nnti bikin vaksin yg berbentuk kapsul aja\xf0\x9f\x98\x8a.'",negatif,saya bukan takut vaksinnya tapi takut jarumnya rekomendasi nanti bikin vaksin yang berbentuk kapsul aja,saya bukan takut vaksin tapi takut jarum rekomendasi nanti bikin vaksin yang bentuk kapsul aja
397,1/14/2021 7:37,b'@heri_purw @WAchset @nug_s @iderakat Lha itu sudah anda jawab makanya jgn merasa kalau vaksin ini adalah solusi sat\xe2\x80\xa6 https://t.co/TaqXJuvO8t',negatif,lah itu sudah anda jawab makanya jangan merasa kalau vaksin ini adalah solusi,lah itu sudah anda jawab makanya jangan rasa kalau vaksin ini adalah solusi
398,1/14/2021 7:37,b'@ILCtv1 Tidak mau dan jgn sampai di vaksin.',negatif,tidak mau dan jangan sampai divaksin,tidak mau dan jangan sampai vaksin
399,1/14/2021 7:39,b'@SantorinisSun DNA kok bs di ubah dgn Vaksin ....sesat itu\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\xb3',negatif,dna kok bisa diubah dengan vaksin sesat itu,dna kok bisa ubah dengan vaksin sesat itu
400,1/14/2021 7:42,"b'@bagusfarisa Kalo gitu mungkin kamu gak perlu vaksin tur, kan udah dapet efeknya'",negatif,kalau begitu mungkin kamu tidak perlu vaksin tur kan sudah dapat efeknya,kalau begitu mungkin kamu tidak perlu vaksin tur kan sudah dapat efek
401,1/14/2021 7:43,"b'@Raraaza0 Ngobrol ttng corona, ttng vaksin mendingin turun saja tuh para menteri kabinetnya kalo dibisniskan  rakya\xe2\x80\xa6 https://t.co/in3qT2WPMY'",negatif,bicara tentang corona tentang vaksin mendingan turun saja tuh para menteri kabinetnya kalau dibisniskan rakyat,bicara tentang corona tentang vaksin mending turun saja tuh para menteri kabinet kalau bisnis rakyat
402,1/14/2021 7:44,"b'@ferdiriva good to see, sayang me and fam masih belum bisa terima vaksin dlm dekat atau minimal ada vaksin yang ama\xe2\x80\xa6 https://t.co/mqzAf5Ay0t'",negatif,saya dan keluarga masih belum bisa terima vaksin dalam dekat,saya dan keluarga masih belum bisa terima vaksin dalam dekat
403,1/14/2021 7:44,b'@Kiiiyukiyu @bernicaytrr @RieskaAmelia4 Gw gak butuh vaksin jadi jangan di denda ya\xf0\x9f\xa5\xb0',negatif,aku tidak perlu vaksin jadi jangan didenda ya,aku tidak perlu vaksin jadi jangan denda ya
